Participant_ID,Country,Age,Gender,Position_Level,Tenure_Years,Education,Industry,Org_Size_Category,Org_Size_Numeric,TC_Score,CMC_Score,EA_Score,ALO_Score,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,CMC1,CMC2,CMC3,CMC4,CMC5,CMC6,CMC7,CMC8,EA1,EA2,EA3,EA4,EA5,EA6,EA7,EA8,ALO1,ALO2,ALO3,ALO4,ALO5,ALO6,ALO7,ALO8,OI_Score,SA_Score,OL_Score,Overall_Success,OI1,OI2,OI3,OI4,SA1,SA2,SA3,SA4,OL1,OL2,OL3,OL4,PD_Score,UA_Score,Collectivism_Score,LTO_Score,PD1,PD2,PD3,UA1,UA2,UA3,IC1,IC2,IC3,LTO1,LTO2,LTO3,Survey_Date
VN_QUANT_074,Vietnam,46,Female,Department Head,12.4,Master,Retail,Large (> 500),767,3.25,4.625,3.75,4.625,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,3.0,4.33,5.67,4.33,3.0,3.0,3.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,2025-12-28
VN_QUANT_075,Vietnam,28,Female,Team Leader,4.4,Bachelor,Manufacturing,Large (> 500),1382,4.5,4.375,3.125,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.25,5.5,6.0,5.58,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,2.67,6.67,4.67,6.0,5.0,7.0,2.0,3.0,3.0,7.0,7.0,6.0,4.0,5.0,5.0,2025-11-23
VN_QUANT_076,Vietnam,49,Male,Senior Executive,2.0,Bachelor,Healthcare,Medium (100-500),461,3.375,4.0,4.25,4.625,3.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,5.5,5.25,6.5,5.75,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,2.67,5.67,5.33,4.33,2.0,3.0,3.0,6.0,6.0,5.0,7.0,4.0,5.0,4.0,4.0,5.0,2025-09-04
VN_QUANT_077,Vietnam,44,Female,Senior Executive,7.1,Bachelor,Financial Services,Small (< 100),53,5.0,4.25,3.625,3.5,4.0,4.0,6.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,6.25,5.5,6.25,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,3.33,3.33,5.0,3.33,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,2025-12-05
VN_QUANT_078,Vietnam,30,Female,Department Head,8.0,Bachelor,Healthcare,Small (< 100),66,3.875,4.5,3.75,3.625,3.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,6.25,5.0,6.5,5.92,6.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,3.33,1.0,4.0,4.67,3.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,2025-09-22
VN_QUANT_079,Vietnam,38,Male,Department Head,5.7,Bachelor,Retail,Medium (100-500),303,5.125,4.25,4.5,4.125,5.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,3.0,5.0,3.0,4.0,5.0,4.0,6.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,5.0,5.75,5.5,6.25,5.83,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0,5.33,2.67,6.33,2.67,6.0,5.0,5.0,3.0,3.0,2.0,6.0,7.0,6.0,2.0,3.0,3.0,2025-10-05
VN_QUANT_080,Vietnam,45,Male,Department Head,2.0,Bachelor,Healthcare,Medium (100-500),358,2.75,3.5,2.625,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.75,4.75,5.5,5.33,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,7.0,3.0,5.33,4.33,7.0,7.0,7.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,2025-09-14
VN_QUANT_081,Vietnam,31,Male,Department Head,2.0,Bachelor,Financial Services,Large (> 500),1008,3.5,4.25,4.125,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,5.25,5.5,6.0,5.58,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.33,5.67,6.0,6.0,6.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,2025-12-03
VN_QUANT_082,Vietnam,32,Female,Team Leader,8.0,Master,Manufacturing,Medium (100-500),254,3.25,3.875,3.125,2.625,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.25,4.5,5.0,4.58,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,4.67,7.0,3.67,6.0,6.0,6.0,4.0,5.0,5.0,7.0,7.0,7.0,4.0,4.0,3.0,2025-10-01
VN_QUANT_083,Vietnam,39,Male,Department Head,2.0,Master,Healthcare,Medium (100-500),337,3.875,5.25,4.75,5.375,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,7.0,5.75,7.0,6.58,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,3.67,2.33,5.67,6.33,4.0,4.0,3.0,2.0,3.0,2.0,5.0,6.0,6.0,7.0,6.0,6.0,2025-11-13
VN_QUANT_084,Vietnam,36,Female,Senior Executive,2.0,Bachelor,Financial Services,Medium (100-500),408,2.75,4.25,3.75,4.25,2.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.25,5.25,5.5,5.33,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.67,3.0,5.67,6.0,5.0,6.0,6.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,6.0,6.0,2025-11-09
VN_QUANT_085,Vietnam,41,Female,Team Leader,5.1,Master,Technology,Medium (100-500),199,2.0,1.875,2.75,2.125,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.5,2.25,2.75,2.5,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.33,4.0,6.0,7.0,5.0,6.0,5.0,3.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,2025-11-30
VN_QUANT_086,Vietnam,45,Male,Department Head,9.8,Master,Financial Services,Medium (100-500),372,2.75,3.5,2.875,3.375,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,3.33,5.67,6.67,4.0,4.0,4.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,2025-09-11
VN_QUANT_087,Vietnam,41,Male,Team Leader,13.2,Master,Technology,Small (< 100),44,4.5,4.125,4.125,4.875,3.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,6.0,6.75,5.75,6.5,6.33,7.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,7.0,5.67,4.0,6.33,6.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,7.0,6.0,5.0,6.0,7.0,2025-10-06
VN_QUANT_088,Vietnam,39,Male,Team Leader,5.5,Master,Healthcare,Medium (100-500),266,2.875,4.375,4.0,3.375,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,5.75,5.5,5.75,5.67,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,4.67,6.67,4.67,5.0,5.0,5.0,4.0,5.0,5.0,6.0,7.0,7.0,5.0,4.0,5.0,2025-11-13
VN_QUANT_089,Vietnam,45,Male,Department Head,5.5,Bachelor,Other,Small (< 100),33,3.375,3.625,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,5.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,4.33,6.33,3.67,5.0,5.0,5.0,5.0,4.0,4.0,7.0,6.0,6.0,3.0,4.0,4.0,2025-11-19
VN_QUANT_090,Vietnam,38,Female,Team Leader,2.0,Bachelor,Financial Services,Large (> 500),1241,4.875,4.875,4.25,4.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,6.0,6.25,6.75,6.33,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.67,7.0,3.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,7.0,3.0,3.0,3.0,2025-09-24
VN_QUANT_091,Vietnam,33,Male,Senior Executive,10.9,Bachelor,Financial Services,Small (< 100),40,3.0,3.75,4.5,4.125,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.75,4.5,5.75,5.33,5.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.33,2.67,5.0,7.0,6.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,6.0,7.0,7.0,7.0,2025-11-24
VN_QUANT_092,Vietnam,48,Male,Department Head,6.1,Bachelor,Other,Large (> 500),767,4.25,4.75,3.875,4.375,4.0,3.0,6.0,4.0,4.0,6.0,4.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.75,6.0,6.0,5.92,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.67,3.67,5.67,3.0,7.0,6.0,7.0,4.0,3.0,4.0,5.0,6.0,6.0,3.0,3.0,3.0,2025-10-10
VN_QUANT_093,Vietnam,28,Male,Team Leader,4.0,Master,Healthcare,Large (> 500),1555,4.125,4.875,4.125,5.375,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,7.0,4.0,4.0,6.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,6.75,6.75,6.25,6.58,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.67,5.67,6.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,2025-12-14
VN_QUANT_094,Vietnam,39,Male,Department Head,8.2,Master,Manufacturing,Medium (100-500),398,4.25,5.375,4.875,4.375,4.0,3.0,5.0,5.0,6.0,3.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,6.75,6.5,7.0,6.75,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,4.33,3.0,6.0,6.33,4.0,4.0,5.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,7.0,6.0,2025-12-09
VN_QUANT_095,Vietnam,36,Male,Senior Executive,7.6,Bachelor,Retail,Medium (100-500),318,3.25,4.25,4.0,3.875,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,6.25,6.0,6.0,6.08,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.67,7.0,7.0,4.33,5.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,4.0,2025-12-22
VN_QUANT_096,Vietnam,32,Male,Team Leader,5.8,Master,Manufacturing,Medium (100-500),276,3.875,3.0,3.75,3.625,4.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,4.75,4.75,5.0,4.83,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.33,5.33,6.67,6.67,5.0,4.0,4.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,2025-10-12
VN_QUANT_097,Vietnam,41,Male,Department Head,11.8,Master,Other,Large (> 500),603,4.5,5.5,4.25,5.25,3.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,4.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,4.0,5.0,6.0,5.0,5.0,6.0,6.5,6.0,6.25,6.25,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,4.67,3.0,6.67,5.33,5.0,5.0,4.0,3.0,3.0,3.0,6.0,7.0,7.0,6.0,5.0,5.0,2025-12-28
VN_QUANT_098,Vietnam,42,Male,Senior Executive,2.0,Bachelor,Manufacturing,Medium (100-500),335,2.875,3.125,2.875,2.75,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,5.5,5.17,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.67,4.33,6.0,6.0,7.0,6.0,7.0,4.0,4.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,2025-12-18
VN_QUANT_099,Vietnam,33,Male,Team Leader,7.3,Master,Retail,Large (> 500),1616,4.25,5.75,5.5,4.5,4.0,3.0,6.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,5.0,5.0,7.0,6.0,6.0,4.0,4.0,5.0,3.0,7.0,3.0,5.0,5.0,7.0,6.75,7.0,6.92,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,4.33,5.67,5.33,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,2025-11-26
VN_QUANT_100,Vietnam,28,Female,Senior Executive,6.0,Bachelor,Technology,Small (< 100),72,4.0,5.5,5.375,4.5,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,4.0,6.75,6.25,7.0,6.67,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,2.67,2.33,7.0,3.67,2.0,3.0,3.0,3.0,2.0,2.0,7.0,7.0,7.0,3.0,4.0,4.0,2025-09-21
VN_QUANT_101,Vietnam,29,Male,Team Leader,4.7,Master,Other,Small (< 100),32,3.75,3.75,4.375,2.375,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.75,3.75,5.0,4.5,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.33,5.67,6.67,6.33,5.0,6.0,5.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,2025-12-05
VN_QUANT_102,Vietnam,53,Male,Team Leader,8.9,Bachelor,Healthcare,Medium (100-500),330,4.125,3.875,4.25,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.5,5.0,4.75,5.08,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.67,5.33,4.67,5.67,5.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,2025-12-26
VN_QUANT_103,Vietnam,54,Male,Department Head,9.1,Bachelor,Financial Services,Small (< 100),58,2.875,4.625,4.25,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,6.0,4.0,4.0,5.0,5.75,5.0,5.75,5.5,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.67,5.67,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,2025-11-20
VN_QUANT_104,Vietnam,39,Male,Team Leader,11.0,Master,Retail,Medium (100-500),354,3.875,3.375,4.0,3.25,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.75,6.0,5.25,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,2.0,5.0,5.67,6.33,2.0,2.0,2.0,5.0,5.0,5.0,6.0,6.0,5.0,7.0,6.0,6.0,2025-10-21
VN_QUANT_105,Vietnam,28,Female,Department Head,4.0,Master,Other,Small (< 100),64,3.125,4.5,3.375,3.625,4.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,5.0,3.0,4.0,7.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,4.75,5.5,5.08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.67,5.0,6.0,5.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,2025-11-20
VN_QUANT_106,Vietnam,38,Male,Department Head,5.5,Bachelor,Technology,Large (> 500),1640,3.75,5.125,4.375,5.25,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,3.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,7.0,7.0,6.5,7.0,6.83,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.67,6.67,6.67,5.0,6.0,4.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,2025-10-25
VN_QUANT_107,Vietnam,28,Female,Team Leader,4.0,Master,Technology,Large (> 500),1187,2.75,3.875,2.75,3.25,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.33,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,2.67,6.67,5.67,7.0,7.0,7.0,3.0,3.0,2.0,6.0,7.0,7.0,5.0,6.0,6.0,2025-11-24
VN_QUANT_108,Vietnam,41,Male,Senior Executive,5.6,Master,Technology,Small (< 100),68,4.375,5.5,4.25,4.625,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.75,7.0,7.0,6.92,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.33,6.67,5.33,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,5.0,2025-09-04
VN_QUANT_109,Vietnam,31,Male,Department Head,2.0,Bachelor,Financial Services,Medium (100-500),375,3.75,5.125,4.0,5.125,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.25,6.0,6.75,6.33,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,4.0,5.0,5.67,4.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,4.0,2025-11-01
VN_QUANT_110,Vietnam,30,Female,Department Head,6.0,Master,Technology,Medium (100-500),498,4.125,3.375,4.25,4.5,5.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,6.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.75,5.75,5.75,5.75,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,1.67,5.67,5.67,5.0,5.0,5.0,1.0,2.0,2.0,7.0,5.0,5.0,6.0,6.0,5.0,2025-11-26
VN_QUANT_111,Vietnam,46,Male,Department Head,2.0,Master,Financial Services,Large (> 500),1096,3.0,5.125,4.0,3.875,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.25,5.75,5.33,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.67,2.33,4.0,2.0,7.0,7.0,6.0,2.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,2.0,2025-09-25
VN_QUANT_112,Vietnam,38,Female,Team Leader,8.0,Bachelor,Financial Services,Medium (100-500),216,3.5,3.5,3.75,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.25,4.5,6.25,5.33,5.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,6.0,7.0,6.0,6.0,4.0,5.0,6.33,6.33,4.0,4.0,4.0,5.0,6.0,4.0,7.0,6.0,6.0,6.0,7.0,6.0,2025-12-05
VN_QUANT_113,Vietnam,45,Male,Department Head,16.8,Master,Healthcare,Small (< 100),47,3.875,4.5,3.5,3.5,4.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,3.0,5.0,2.0,6.0,6.0,5.25,6.25,5.83,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,5.67,2.67,6.0,4.0,6.0,5.0,6.0,2.0,3.0,3.0,7.0,5.0,6.0,5.0,3.0,4.0,2025-11-09
VN_QUANT_114,Vietnam,48,Male,Senior Executive,8.6,Master,Manufacturing,Medium (100-500),314,4.25,3.75,3.125,3.5,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,5.5,6.5,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0,7.0,6.0,5.33,4.33,4.33,5.33,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,2025-09-14
